,shellCodeExecuted,processInjection,privilageExcalation,getClassInfromation,systemInformation,checkGroupPolicy,checkHardware,checkCurrentUser,startUpPersistence,graphicsExploit,internetAccess,debugProtection,dllHyjack,type,NtProtectVirtualMemory,LdrGetDllHandle,NtOpenFile,NtClose,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,RegOpenKeyExW,RegQueryInfoKeyW,RegEnumKeyExW,RegEnumValueW,RegCloseKey,GetFileAttributesW,RegQueryValueExW,FindFirstFileExW,LdrUnloadDll,NtCreateMutant,GetSystemInfo,NtCreateFile,GetFileSize,NtCreateSection,NtMapViewOfSection,NtOpenProcess,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtQuerySystemInformation,NtOpenKey,NtQueryValueKey,NtOpenKeyEx,SetErrorMode,NtReadFile,GetSystemWindowsDirectoryW,GetSystemDirectoryW,CreateThread,NtResumeThread,RtlAddVectoredExceptionHandler,NtDuplicateObject,NtOpenDirectoryObject,GetFileAttributesExW,GetNativeSystemInfo,NtQueryAttributesFile,LoadStringW,NtTerminateProcess,USER32.DLL,ADVAPI32.dll,api-ms-win-core-synch-l1-2-0,api-ms-win-core-fibers-l1-1-1,api-ms-win-core-localization-l1-2-1,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll,SHLWAPI.dll,api-ms-win-appmodel-runtime-l1-1-2.dll,VERSION.dll,kernel32,api-ms-win-core-string-l1-1-0,api-ms-win-core-datetime-l1-1-1,api-ms-win-core-localization-obsolete-l1-2-0,C:\Windows\system32\IMM32.DLL,C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll,USER32.dll,api-ms-win-core-quirks-l1-1-0.dll,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoree.dll,mscoree.dll,C:\Windows\system32\combase.dll,rpcrt4.dll,kernel32.dll,GDI32.DLL,DDRAW.DLL,D3D8.DLL,D3D9.DLL,KERNEL32.DLL,api-ms-win-eventing-provider-l1-1-0,kernelbase.dll,gdi32full.dll,gdi32.dll,ntdll.dll,api-ms-win-core-synch-l1-2-0.dll,advapi32,api-ms-win-core-memory-l1-1-0.dll,api-ms-win-core-libraryloader-l1-1-0.dll,NtDeviceIoControlFile,NtWriteFile,GetFileType,NtOpenSection,NtQueryKey,GetVolumeNameForVolumeMountPointW,NtEnumerateKey,DeviceIoControl,NtQueryInformationFile,NtQueryDirectoryFile,GetVolumePathNamesForVolumeNameW,CoCreateInstance,CreateDirectoryW,NtReadVirtualMemory,NtWriteVirtualMemory,GetFileSizeEx,CoInitializeEx,GetTempPathW,DeleteFileW,SetFilePointer,GetUserNameA,RegOpenKeyExA,FindResourceExA,GetSystemMetrics,NtOpenMutant,FindWindowExA,SHFOLDER,C:\Users\SITOLI~1\AppData\Local\Temp\nsh1F51.tmp\UserInfo_1.dll,C:\Users\SITOLI~1\AppData\Local\Temp\nsh1F51.tmp\UAC.dll,ADVAPI32,ShlWAPI,SECUR32,comctl32.dll,api-ms-win-eventing-provider-l1-1-0.dll,ext-ms-win-ole32-oleautomation-l1-1-0.dll,KERNEL32,SHELL32.dll,C:\Users\SITOliver\Documents\benign500\2057\certintl.dll,msi.dll,verifier.dll,advapi32.dll,ole32.dll,MSVCRT.DLL,SHGetFolderPathW,OutputDebugStringA,GetCursorPos,UuidCreate,C:\Windows\system32\rpcss.dll,C:\Windows\system32\oleaut32.dll,oleaut32.dll,WriteConsoleW,FindResourceExW,LoadResource,SizeofResource,FindResourceW,RtlAddVectoredContinueHandler,RegCreateKeyExW,NtCreateUserProcess,SetFilePointerEx,NtUnmapViewOfSection,C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll,ntdll,shell32.dll,C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\eecb75373eff7c76dce0d078cc81a38c\mscorlib.ni.dll,C:\Windows\Microsoft.NET\Framework\v2.0.50727\VERSION.dll,msvcrt.dll,MSCoree.dll,PGORT80.dll,mscorwks.dll,Kernel32.dll,MSCORWKS.dll,mscorjit.dll,NtCreateKey,user32.dll,InternetOpenA,WSAStartup,GetSystemDirectoryA,socket,setsockopt,closesocket,CreateActCtxW,GetAdaptersAddresses,InternetCloseHandle,C:\Windows\system32\ieframe.dll,C:\Windows\system32\Shell32.dll,AppVEntSubsystems32.dll,AppVEntSubsystems64.dll,NtEnumerateValueKey,C:\Windows\System32\twinapi.appcore.dll,C:\Windows\System32\WinTypes.dll,combase.dll,NtDelayExecution,GetFileVersionInfoSizeExW,GetFileVersionInfoExW,api-ms-win-appmodel-runtime-l1-1-0.dll,wwlib.dll,RegSetValueExA,NtSetValueKey,RegCreateKeyExA,CopyFileW,GetShortPathNameW,LdrGetProcedureAddress,C:\Program Files (x86)\Common Files\Microsoft Shared\office14\mso.dll,CoGetClassObject,CoCreateInstanceEx,API-MS-Win-Core-LocalRegistry-L1-1-0.dll,C:\Windows\system32\wbem\wbemprox.dll,C:\Windows\system32\wbem\wbemsvc.dll,C:\Windows\system32\wbem\fastprox.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-localization-obsolete-l1-1-0.dll,amsi.dll,C:\Windows\system32\version.dll,wmisvc.dll,version.dll,RTUTILS.DLL,C:\Windows\system32\inetmib1.dll,LPK,GDI32,C:\Users\SITOliver\Documents\benign500\1d9284fd7818d17f4aa4d07b6497735ed8522f9925b348a3fa5ba96a976a5927.exe,GetDiskFreeSpaceExW,NtSetInformationFile,NtCreateThreadEx,__wmi__,ole32,comctl32,crypt32,dnsapi,iphlpapi,mpr,mshtml,msvcrt,ncrypt,netapi32,rpcrt4,secur32,shell32,srvcli,urlmon,user32,vbe6,version,wininet,winmm,ws2_32,flash32_20_0_0_228,jscript,escript.api,vbscript,jscript9,WSASocketW,bind,WSARecvFrom,WSASendTo,CryptAcquireContextW,NtTerminateThread,Cabinet.dll,gfdihujfogdjdipofdkgi;ods;k;odskf;ds;kgfdsgdfssgdfc,KERNEL32.dll,WS2_32.dll,msacm32.dll,imm32.dll,COMCTL32.dll,PSAPI.DLL,MSIMG32.dll,COMDLG32.dll,OLEAUT32.dll,KERNELBASE.DLL,LPK.DLL,GDI32.dll,WINHTTP.dll,Secur32.dll,CRYPT32.dll,WININET.dll,NETAPI32.dll,winmm.dll,shlwapi,NtSuspendThread,LookupPrivilegeValueW,RegEnumKeyExA,RegQueryValueExA,GetUserNameExW,CertOpenSystemStoreA,InternetCrackUrlA,connect,gethostbyname,wininet.dll,shlwapi.dll,wsock32.dll,userenv.dll,crypt32.dll,netapi32.dll,pstorec.dll,api-ms-win-downlevel-ole32-l1-1-0.dll,MLANG.dll,api-ms-win-downlevel-shlwapi-l2-1-0.dll,PROPSYS.dll,FindResourceA,NtGetContextThread,ReadProcessMemory,C:\Windows\system32\bcryptprimitives.dll,ShellExecuteExW,C:\Windows\SysWOW64\\Windows.StateRepositoryPS.dll,wdmaud.drv,MMDEVAPI.DLL,AUDIOSES.DLL,msacm32.drv,midimap.dll,imaadp32.acm,msadp32.acm,msg711.acm,msgsm32.acm,C:\Windows\SysWOW64\l3codeca.acm,IPHLPAPI.DLL,FindWindowA,WriteProcessMemory,NtSetContextThread,WOW32.DLL,send,SetFileTime,SetFileAttributesW,RemoveDirectoryA,C:\Users\SITOLI~1\AppData\Local\Temp\nsn20F6.tmp\UserInfo.dll,C:\Users\SITOLI~1\AppData\Local\Temp\nsn20F6.tmp\ane.dll,C:\Windows\system32\uxtheme.dll,,SetWindowsHookExW,UnhookWindowsHookEx,RegSetValueExW,DINPUT.DLL,ext-ms-win-mininput-inputhost-l1-1-1.dll,HID.DLL,SETUPAPI.DLL,ext-ms-win-rtcore-ntuser-window-ext-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,ext-ms-win-mininput-inputhost-l1-1-0.dll,Wsnmp32.dll,USER32,GetKeyState,Rpcrt4.dll,CreateToolhelp32Snapshot,Process32FirstW,Process32NextW,mpr.dll,ws2_32.dll,modemui.dll,LoadStringA,getaddrinfo,IPHlpApi,Kernel32,Netapi32,Wininet,Advapi32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
